Date,Draw,B1,B2,B3,B4,B5,E1,E2,Sum_Balls,Even_Count,Max_Gap,Has_13,Div_3_Count,Div_5_Count
2011-07-18 12:00:26.071213,632,12,16,28,35,41,5,10,132,3,12,False,1,1
2011-07-22 19:10:36.572118,633,3,26,28,42,50,3,4,149,4,23,False,2,1
2011-07-27 02:20:47.073023,634,12,16,20,21,27,10,12,96,3,6,False,3,1
2011-07-31 09:30:57.573928,635,18,23,29,47,50,1,5,167,2,18,False,1,1
2011-08-04 16:41:08.074834,636,3,13,16,21,46,5,9,99,2,25,True,2,0
2011-08-08 23:51:18.575739,637,16,24,30,31,33,9,10,134,3,8,False,3,1
2011-08-13 07:01:29.076644,638,3,8,15,29,48,1,11,103,2,19,False,3,1
2011-08-17 14:11:39.577549,639,12,21,25,28,45,3,12,131,2,17,False,3,2
2011-08-21 21:21:50.078455,640,8,10,12,14,15,3,11,59,4,2,False,2,2
2011-08-26 04:32:00.579360,641,1,11,28,32,45,4,7,117,2,17,False,1,1
2011-08-30 11:42:11.080265,642,11,18,31,35,36,4,8,131,2,13,False,2,1
2011-09-03 18:52:21.581170,643,5,14,15,33,48,4,11,115,2,18,False,3,2
2011-09-08 02:02:32.082076,644,6,10,11,13,37,10,11,77,2,24,True,1,1
2011-09-12 09:12:42.582981,645,1,7,28,44,46,4,11,126,3,21,False,0,0
2011-09-16 16:22:53.083886,646,5,6,12,15,17,3,8,55,2,6,False,3,2
2011-09-20 23:33:03.584791,647,16,26,34,35,50,3,9,161,4,15,False,0,2
2011-09-25 06:43:14.085697,648,4,22,36,41,50,9,11,153,4,18,False,1,1
2011-09-29 13:53:24.586602,649,1,3,22,42,43,3,4,111,2,20,False,2,0
2011-10-03 21:03:35.087507,650,2,4,7,18,22,1,5,53,4,11,False,1,0
2011-10-08 04:13:45.588412,651,3,12,17,20,26,5,6,78,3,9,False,2,1
2011-10-12 11:23:56.089318,652,15,18,21,43,44,7,9,141,2,22,False,3,1
2011-10-16 18:34:06.590223,653,17,19,31,37,42,7,8,146,1,12,False,1,0
2011-10-21 01:44:17.091128,654,7,13,20,41,49,6,12,130,1,21,True,0,1
2011-10-25 08:54:27.592033,655,7,10,26,31,39,5,12,113,2,16,False,1,1
2011-10-29 16:04:38.092939,656,4,12,19,31,38,4,6,104,3,12,False,1,0
2011-11-02 23:14:48.593844,657,18,20,45,47,48,4,10,178,3,25,False,3,2
2011-11-07 06:24:59.094749,658,17,19,25,41,50,8,10,152,1,16,False,0,2
2011-11-11 13:35:09.595654,659,28,36,37,44,45,8,11,190,3,8,False,2,1
2011-11-15 20:45:20.096560,660,4,18,25,40,48,1,7,135,4,15,False,2,2
2011-11-20 03:55:30.597465,661,2,22,23,43,50,1,11,140,3,20,False,0,1
2011-11-24 11:05:41.098370,662,5,12,30,33,40,1,6,120,3,18,False,3,3
2011-11-28 18:15:51.599275,663,5,8,16,21,36,2,9,86,3,15,False,2,1
2011-12-03 01:26:02.100181,664,16,20,28,34,42,1,6,140,5,8,False,1,1
2011-12-07 08:36:12.601086,665,9,10,23,25,47,4,5,114,1,22,False,1,2
2011-12-11 15:46:23.101991,666,3,17,21,23,36,7,9,100,1,14,False,3,0
2011-12-15 22:56:33.602896,667,1,5,21,43,50,7,9,120,1,22,False,1,2
2011-12-20 06:06:44.103802,668,3,4,16,19,26,5,10,68,3,12,False,1,0
2011-12-24 13:16:54.604707,669,1,18,19,31,37,1,5,106,1,17,False,1,0
2011-12-28 20:27:05.105612,670,8,10,34,37,46,1,11,135,4,24,False,0,1
2012-01-02 03:37:15.606517,671,5,26,29,39,40,3,11,139,2,21,False,1,2
2012-01-06 10:47:26.107423,672,7,13,20,32,42,2,11,114,3,12,True,1,1
2012-01-10 17:57:36.608328,673,22,27,28,37,46,6,7,160,3,9,False,1,0
2012-01-15 01:07:47.109233,674,14,22,40,41,42,8,11,159,4,18,False,1,1
2012-01-19 08:17:57.610138,675,5,27,41,46,48,5,12,167,2,22,False,2,1
2012-01-23 15:28:08.111044,676,3,17,19,25,34,7,12,98,1,14,False,1,1
2012-01-27 22:38:18.611949,677,21,25,32,34,46,2,11,158,3,12,False,1,1
2012-02-01 05:48:29.112854,678,1,2,6,27,28,1,9,64,3,21,False,2,0
2012-02-05 12:58:39.613759,679,5,14,19,37,40,4,10,115,2,18,False,0,2
2012-02-09 20:08:50.114665,680,9,15,16,17,26,3,6,83,2,9,False,2,1
2012-02-14 03:19:00.615570,681,5,18,21,42,45,2,3,131,2,21,False,4,2
2012-02-18 10:29:11.116475,682,31,34,39,46,49,2,11,199,2,7,False,1,0
2012-02-22 17:39:21.617380,683,11,13,15,28,29,2,6,96,1,13,True,1,1
2012-02-27 00:49:32.118286,684,1,14,18,21,28,9,12,82,3,13,False,2,0
2012-03-02 07:59:42.619191,685,6,26,42,43,46,5,12,163,4,20,False,2,0
2012-03-06 15:09:53.120096,686,5,11,18,44,49,5,7,127,2,26,False,1,1
2012-03-10 22:20:03.621001,687,25,37,39,46,50,3,12,197,2,12,False,1,2
2012-03-15 05:30:14.121907,688,2,13,34,41,48,4,10,138,3,21,True,1,0
2012-03-19 12:40:24.622812,689,5,9,10,15,26,11,12,65,2,11,False,2,3
2012-03-23 19:50:35.123717,690,11,19,31,44,50,2,6,155,2,13,False,0,1
2012-03-28 03:00:45.624622,691,13,19,20,22,33,3,9,107,2,11,True,1,1
2012-04-01 10:10:56.125528,692,28,29,41,46,48,3,7,192,3,12,False,1,0
2012-04-05 17:21:06.626433,693,16,32,33,41,49,7,11,171,2,16,False,1,0
2012-04-10 00:31:17.127338,694,7,20,22,29,31,3,12,109,2,13,False,0,1
2012-04-14 07:41:27.628243,695,8,10,18,24,29,7,9,89,4,8,False,2,1
2012-04-18 14:51:38.129149,696,4,17,18,27,38,2,5,104,3,13,False,2,0
2012-04-22 22:01:48.630054,697,3,5,32,35,50,1,11,125,2,27,False,1,3
2012-04-27 05:11:59.130959,698,6,21,26,35,50,7,9,138,3,15,False,2,2
2012-05-01 12:22:09.631864,699,19,22,24,33,36,3,8,134,3,9,False,3,0
2012-05-05 19:32:20.132770,700,8,10,27,37,43,7,9,125,2,17,False,1,1
2012-05-10 02:42:30.633675,701,1,9,43,48,50,1,2,151,2,34,False,2,1
2012-05-14 09:52:41.134580,702,7,10,30,36,38,5,9,121,4,20,False,2,2
2012-05-18 17:02:51.635485,703,1,14,21,22,49,3,6,107,2,27,False,1,0
2012-05-23 00:13:02.136391,704,12,19,37,40,47,9,10,155,2,18,False,1,1
2012-05-27 07:23:12.637296,705,2,12,30,48,49,11,12,141,4,18,False,3,1
2012-05-31 14:33:23.138201,706,26,31,39,44,50,3,12,190,3,8,False,1,1
2012-06-04 21:43:33.639106,707,16,26,47,48,49,10,12,186,3,21,False,1,0
2012-06-09 04:53:44.140012,708,3,26,40,44,47,7,8,160,3,23,False,1,1
2012-06-13 12:03:54.640917,709,4,18,28,31,49,3,12,130,3,18,False,1,0
2012-06-17 19:14:05.141822,710,4,13,15,21,43,2,6,96,1,22,True,2,1
2012-06-22 02:24:15.642727,711,11,29,34,41,50,7,9,165,2,18,False,0,1
2012-06-26 09:34:26.143633,712,9,29,30,43,45,2,10,156,1,20,False,3,2
2012-06-30 16:44:36.644538,713,2,10,12,15,46,6,10,85,4,31,False,2,2
2012-07-04 23:54:47.145443,714,2,16,17,24,39,4,11,98,3,15,False,2,0
2012-07-09 07:04:57.646348,715,1,2,20,27,49,3,12,99,2,22,False,1,1
2012-07-13 14:15:08.147254,716,2,8,10,11,25,4,10,56,3,14,False,0,2
2012-07-17 21:25:18.648159,717,13,26,28,42,45,4,7,154,3,14,True,2,1
2012-07-22 04:35:29.149064,718,3,11,13,27,31,7,9,85,0,14,True,2,0
2012-07-26 11:45:39.649969,719,10,14,26,33,44,4,11,127,4,12,False,1,1
2012-07-30 18:55:50.150875,720,8,13,23,37,45,7,11,126,1,14,True,1,1
2012-08-04 02:06:00.651780,721,21,23,31,43,48,3,12,166,1,12,False,2,0
2012-08-08 09:16:11.152685,722,19,25,32,36,41,1,12,153,2,7,False,1,1
2012-08-12 16:26:21.653590,723,2,10,18,25,35,3,10,90,3,10,False,1,3
2012-08-16 23:36:32.154496,724,19,20,31,39,50,4,7,159,2,11,False,1,2
2012-08-21 06:46:42.655401,725,7,8,11,25,44,10,11,95,2,19,False,0,1
2012-08-25 13:56:53.156306,726,6,8,35,36,50,7,11,135,4,27,False,2,2
2012-08-29 21:07:03.657211,727,13,18,23,48,50,3,10,152,3,25,True,2,1
2012-09-03 04:17:14.158117,728,9,22,26,28,33,6,10,118,3,13,False,2,0
2012-09-07 11:27:24.659022,729,11,22,28,35,46,3,12,142,3,11,False,0,1
2012-09-11 18:37:35.159927,730,6,24,28,36,46,2,11,140,5,18,False,3,0
2012-09-16 01:47:45.660832,731,5,6,25,31,44,3,10,111,2,19,False,1,2
2012-09-20 08:57:56.161738,732,19,21,33,36,38,4,8,147,2,12,False,3,0
2012-09-24 16:08:06.662643,733,3,5,20,25,31,5,11,84,1,15,False,1,3
2012-09-28 23:18:17.163548,734,10,12,27,32,38,6,9,119,4,15,False,2,1
2012-10-03 06:28:27.664453,735,14,23,42,45,48,6,10,172,3,19,False,3,1
2012-10-07 13:38:38.165359,736,1,6,8,35,40,5,8,90,3,27,False,1,2
2012-10-11 20:48:48.666264,737,5,9,11,20,37,4,11,82,1,17,False,1,2
2012-10-16 03:58:59.167169,738,10,18,19,29,43,1,9,119,2,14,False,1,1
2012-10-20 11:09:09.668074,739,12,32,35,44,45,8,11,168,3,20,False,2,2
2012-10-24 18:19:20.168980,740,4,19,29,34,38,2,11,124,3,15,False,0,0
2012-10-29 01:29:30.669885,741,1,6,8,20,35,2,11,70,3,15,False,1,2
2012-11-02 08:39:41.170790,742,23,24,31,42,46,8,11,166,3,11,False,2,0
2012-11-06 15:49:51.671695,743,1,9,38,43,49,7,10,140,1,29,False,1,0
2012-11-10 23:00:02.172601,744,3,11,26,36,44,1,3,120,3,15,False,2,0
2012-11-15 06:10:12.673506,745,8,29,35,41,47,5,12,160,1,21,False,0,1
2012-11-19 13:20:23.174411,746,6,8,15,32,38,1,9,99,4,17,False,2,1
2012-11-23 20:30:33.675316,747,11,20,27,40,48,2,9,146,3,13,False,2,2
2012-11-28 03:40:44.176222,748,5,13,18,24,30,4,10,90,3,8,True,3,2
2012-12-02 10:50:54.677127,749,1,24,36,37,38,5,12,136,3,23,False,2,0
2012-12-06 18:01:05.178032,750,7,10,18,19,44,3,9,98,3,25,False,1,1
2012-12-11 01:11:15.678937,751,2,7,21,23,31,2,11,84,1,14,False,1,0
2012-12-15 08:21:26.179843,752,5,8,12,23,24,2,5,72,3,11,False,2,1
2012-12-19 15:31:36.680748,753,1,2,14,26,49,1,10,92,3,23,False,0,0
2012-12-23 22:41:47.181653,754,8,13,43,47,49,5,8,160,1,30,True,0,0
2012-12-28 05:51:57.682558,755,21,30,40,44,46,1,7,181,4,10,False,2,2
2013-01-01 13:02:08.183464,756,1,34,41,48,49,3,7,173,2,33,False,1,0
2013-01-05 20:12:18.684369,757,5,16,25,46,47,4,6,139,2,21,False,0,2
2013-01-10 03:22:29.185274,758,33,34,38,41,46,1,10,192,3,5,False,1,0
2013-01-14 10:32:39.686179,759,2,3,14,22,44,10,12,85,4,22,False,1,0
2013-01-18 17:42:50.187085,760,3,4,10,22,49,7,10,88,3,27,False,1,1
2013-01-23 00:53:00.687990,761,24,30,35,39,41,1,7,169,2,6,False,3,2
2013-01-27 08:03:11.188895,762,19,21,26,38,39,5,10,143,2,12,False,2,0
2013-01-31 15:13:21.689800,763,10,18,35,39,42,3,8,144,3,17,False,3,2
2013-02-04 22:23:32.190706,764,12,21,22,28,47,1,8,130,3,19,False,2,0
2013-02-09 05:33:42.691611,765,1,8,16,34,45,2,5,104,3,18,False,1,1
2013-02-13 12:43:53.192516,766,2,7,18,20,31,7,12,78,3,11,False,1,1
2013-02-17 19:54:03.693421,767,4,10,23,24,33,2,5,94,3,13,False,2,1
2013-02-22 03:04:14.194327,768,10,13,14,27,42,3,6,106,3,15,True,2,1
2013-02-26 10:14:24.695232,769,7,12,14,18,29,6,11,80,3,11,False,2,0
2013-03-02 17:24:35.196137,770,8,12,24,29,46,2,12,119,4,17,False,2,0
2013-03-07 00:34:45.697042,771,12,37,38,40,41,1,12,168,3,25,False,1,1
2013-03-11 07:44:56.197948,772,5,21,23,30,42,5,7,121,2,16,False,3,2
2013-03-15 14:55:06.698853,773,4,24,29,33,50,1,3,140,3,20,False,2,1
2013-03-19 22:05:17.199758,774,11,23,24,37,50,9,11,145,2,13,False,1,1
2013-03-24 05:15:27.700663,775,3,20,38,42,47,4,11,150,3,18,False,2,1
2013-03-28 12:25:38.201569,776,16,29,37,40,49,3,5,171,2,13,False,0,1
2013-04-01 19:35:48.702474,777,4,25,26,31,34,11,12,120,3,21,False,0,1
2013-04-06 02:45:59.203379,778,1,9,11,24,33,7,9,78,1,13,False,3,0
2013-04-10 09:56:09.704284,779,11,14,15,23,45,2,10,108,1,22,False,2,2
2013-04-14 17:06:20.205190,780,2,3,31,40,44,1,11,120,3,28,False,1,1
2013-04-19 00:16:30.706095,781,4,6,15,40,46,8,12,111,4,25,False,2,2
2013-04-23 07:26:41.207000,782,6,13,15,34,44,2,3,112,3,19,True,2,1
2013-04-27 14:36:51.707905,783,7,24,38,46,47,4,12,162,3,17,False,1,0
2013-05-01 21:47:02.208811,784,25,31,32,39,50,1,4,177,2,11,False,1,2
2013-05-06 04:57:12.709716,785,5,14,16,25,29,5,8,89,2,9,False,0,2
2013-05-10 12:07:23.210621,786,1,20,36,40,47,3,7,144,3,19,False,1,2
2013-05-14 19:17:33.711526,787,2,14,23,35,47,6,7,121,2,12,False,0,1
2013-05-19 02:27:44.212432,788,6,22,26,34,37,1,11,125,4,16,False,1,0
2013-05-23 09:37:54.713337,789,6,12,37,45,47,8,10,147,2,25,False,3,1
2013-05-27 16:48:05.214242,790,6,11,22,36,47,3,4,122,3,14,False,2,0
2013-05-31 23:58:15.715147,791,8,14,19,25,41,8,12,107,2,16,False,0,1
2013-06-05 07:08:26.216053,792,27,33,43,44,49,1,6,196,1,10,False,2,0
2013-06-09 14:18:36.716958,793,8,12,37,46,48,5,10,151,4,25,False,2,0
2013-06-13 21:28:47.217863,794,7,11,16,29,50,5,10,113,2,21,False,0,1
2013-06-18 04:38:57.718768,795,7,9,24,33,47,2,5,120,1,15,False,3,0
2013-06-22 11:49:08.219674,796,2,7,23,25,41,1,6,98,1,16,False,0,1
2013-06-26 18:59:18.720579,797,5,9,22,35,45,4,10,116,1,13,False,2,3
2013-07-01 02:09:29.221484,798,16,20,28,45,46,1,12,155,4,17,False,1,2
2013-07-05 09:19:39.722389,799,12,22,30,33,41,8,9,138,3,10,False,3,1
2013-07-09 16:29:50.223295,800,11,26,28,39,48,6,12,152,3,15,False,2,0
2013-07-13 23:40:00.724200,801,14,15,21,23,42,11,12,115,2,19,False,3,1
2013-07-18 06:50:11.225105,802,6,18,23,48,49,1,12,144,3,25,False,3,0
2013-07-22 14:00:21.726010,803,1,18,34,36,43,2,11,132,3,17,False,2,0
2013-07-26 21:10:32.226916,804,15,21,24,38,46,3,11,144,3,14,False,3,1
2013-07-31 04:20:42.727821,805,2,18,19,45,50,1,2,134,3,26,False,2,2
2013-08-04 11:30:53.228726,806,3,6,7,17,19,3,8,52,1,10,False,2,0
2013-08-08 18:41:03.729631,807,9,14,33,38,42,5,7,136,3,19,False,3,0
2013-08-13 01:51:14.230537,808,4,12,16,19,50,1,12,101,4,31,False,1,1
2013-08-17 09:01:24.731442,809,1,10,26,39,44,1,6,120,3,16,False,1,1
2013-08-21 16:11:35.232347,810,11,19,28,37,46,4,8,141,2,9,False,0,0
2013-08-25 23:21:45.733252,811,2,12,26,27,45,2,11,112,3,18,False,3,1
2013-08-30 06:31:56.234158,812,3,7,28,31,35,1,2,104,1,21,False,1,1
2013-09-03 13:42:06.735063,813,4,10,11,32,46,2,7,103,4,21,False,0,1
2013-09-07 20:52:17.235968,814,1,8,13,28,35,5,12,85,2,15,True,0,1
2013-09-12 04:02:27.736873,815,6,13,27,37,44,6,7,127,2,14,True,2,0
2013-09-16 11:12:38.237779,816,2,9,16,27,42,1,10,96,3,15,False,3,0
2013-09-20 18:22:48.738684,817,7,23,32,34,37,3,6,133,2,16,False,0,0
2013-09-25 01:32:59.239589,818,8,22,42,44,48,7,11,164,5,20,False,2,0
2013-09-29 08:43:09.740494,819,13,14,24,37,45,1,10,133,2,13,True,2,1
2013-10-03 15:53:20.241400,820,18,21,35,38,47,1,8,159,2,14,False,2,1
2013-10-07 23:03:30.742305,821,4,17,27,34,43,1,2,125,2,13,False,1,0
2013-10-12 06:13:41.243210,822,11,17,25,33,36,2,8,122,1,8,False,2,1
2013-10-16 13:23:51.744115,823,6,10,28,32,42,1,2,118,5,18,False,2,1
2013-10-20 20:34:02.245021,824,12,16,17,31,43,8,9,119,2,14,False,1,0
2013-10-25 03:44:12.745926,825,12,13,24,43,47,1,3,139,2,19,True,2,0
2013-10-29 10:54:23.246831,826,5,9,17,21,31,1,6,83,0,10,False,2,1
2013-11-02 18:04:33.747736,827,10,19,28,40,45,6,7,142,3,12,False,1,3
2013-11-07 01:14:44.248642,828,2,18,22,35,40,1,9,117,4,16,False,1,2
2013-11-11 08:24:54.749547,829,3,29,39,40,49,5,10,160,1,26,False,2,1
2013-11-15 15:35:05.250452,830,17,31,43,46,50,5,7,187,2,14,False,0,1
2013-11-19 22:45:15.751357,831,9,35,41,42,50,2,10,177,2,26,False,2,2
2013-11-24 05:55:26.252263,832,2,21,36,38,45,2,7,142,3,19,False,3,1
2013-11-28 13:05:36.753168,833,4,12,23,35,36,3,11,110,3,12,False,2,1
2013-12-02 20:15:47.254073,834,12,29,44,45,50,5,12,180,3,17,False,2,2
2013-12-07 03:25:57.754978,835,13,20,22,28,35,1,4,118,3,7,True,0,2
2013-12-11 10:36:08.255884,836,28,31,35,46,48,7,11,188,3,11,False,1,1
2013-12-15 17:46:18.756789,837,9,18,27,36,46,4,10,136,3,10,False,4,0
2013-12-20 00:56:29.257694,838,24,36,40,45,48,3,12,193,4,12,False,4,2
2013-12-24 08:06:39.758599,839,11,20,24,26,40,6,8,121,4,14,False,1,2
2013-12-28 15:16:50.259505,840,2,5,8,33,48,1,2,96,3,25,False,2,1
2014-01-01 22:27:00.760410,841,16,27,41,44,50,1,11,178,3,14,False,1,1
2014-01-06 05:37:11.261315,842,3,20,25,37,44,2,4,129,2,17,False,1,2
2014-01-10 12:47:21.762220,843,15,20,26,44,46,6,11,151,4,18,False,1,2
2014-01-14 19:57:32.263126,844,3,10,26,45,48,7,9,132,3,19,False,3,2
2014-01-19 03:07:42.764031,845,1,5,11,21,39,2,4,77,0,18,False,2,1
2014-01-23 10:17:53.264936,846,16,18,30,45,48,10,12,157,4,15,False,4,2
2014-01-27 17:28:03.765841,847,2,6,10,29,46,6,10,93,4,19,False,1,1
2014-02-01 00:38:14.266747,848,9,16,30,32,45,9,10,132,3,14,False,3,2
2014-02-05 07:48:24.767652,849,2,20,23,34,42,8,9,121,4,18,False,1,1
2014-02-09 14:58:35.268557,850,8,9,10,15,30,5,8,72,3,15,False,3,3
2014-02-13 22:08:45.769462,851,1,10,36,47,50,7,10,144,3,26,False,1,2
2014-02-18 05:18:56.270368,852,3,6,9,37,44,6,8,99,2,28,False,3,0
2014-02-22 12:29:06.771273,853,20,33,34,44,47,1,6,178,3,13,False,1,1
2014-02-26 19:39:17.272178,854,11,27,28,30,38,2,10,134,3,16,False,2,1
2014-03-03 02:49:27.773083,855,9,21,23,38,44,2,6,135,2,15,False,2,0
2014-03-07 09:59:38.273989,856,20,28,29,44,50,3,12,171,4,15,False,0,2
2014-03-11 17:09:48.774894,857,6,11,12,22,40,7,8,91,4,18,False,2,1
2014-03-16 00:19:59.275799,858,16,22,29,30,40,3,8,137,4,10,False,1,2
2014-03-20 07:30:09.776704,859,5,7,18,21,33,2,4,84,1,12,False,3,1
2014-03-24 14:40:20.277610,860,2,3,15,22,46,3,10,88,3,24,False,2,1
2014-03-28 21:50:30.778515,861,1,8,15,29,32,11,12,85,2,14,False,1,1
2014-04-02 05:00:41.279420,862,22,27,28,35,46,1,8,158,3,11,False,1,1
2014-04-06 12:10:51.780325,863,9,10,43,46,50,8,10,158,3,33,False,1,2
2014-04-10 19:21:02.281231,864,13,27,28,32,37,5,6,137,2,14,True,1,0
2014-04-15 02:31:12.782136,865,2,13,14,18,19,3,7,66,3,11,True,1,0
2014-04-19 09:41:23.283041,866,12,19,34,35,42,5,6,142,3,15,False,2,1
2014-04-23 16:51:33.783946,867,5,24,25,31,43,2,3,128,1,19,False,1,2
2014-04-28 00:01:44.284852,868,11,14,20,39,49,1,5,133,2,19,False,1,1
2014-05-02 07:11:54.785757,869,6,16,26,41,48,8,10,137,4,15,False,2,0
2014-05-06 14:22:05.286662,870,17,18,26,33,37,6,9,131,2,8,False,2,0
2014-05-10 21:32:15.787567,871,4,12,13,39,49,1,3,117,2,26,True,2,0
2014-05-15 04:42:26.288473,872,3,14,32,37,42,4,8,128,3,18,False,2,0
2014-05-19 11:52:36.789378,873,2,12,18,32,35,4,6,99,4,14,False,2,1
2014-05-23 19:02:47.290283,874,9,21,24,32,43,3,11,129,2,12,False,3,0
2014-05-28 02:12:57.791188,875,7,29,35,40,42,8,11,153,2,22,False,1,2
2014-06-01 09:23:08.292094,876,2,9,11,22,32,7,11,76,3,11,False,1,0
2014-06-05 16:33:18.792999,877,7,9,20,29,39,2,5,104,1,11,False,2,1
2014-06-09 23:43:29.293904,878,24,26,27,35,40,4,12,152,3,8,False,2,2
2014-06-14 06:53:39.794809,879,11,20,27,30,43,7,9,131,2,13,False,2,2
2014-06-18 14:03:50.295715,880,1,36,37,38,41,8,12,153,2,35,False,1,0
2014-06-22 21:14:00.796620,881,12,14,17,23,37,5,7,103,2,14,False,1,0
2014-06-27 04:24:11.297525,882,8,9,29,37,44,6,12,127,2,20,False,1,0
2014-07-01 11:34:21.798430,883,14,26,35,38,43,4,7,156,3,12,False,0,1
2014-07-05 18:44:32.299336,884,3,7,12,21,23,5,10,66,1,9,False,3,0
2014-07-10 01:54:42.800241,885,12,14,23,25,27,6,11,101,2,9,False,2,1
2014-07-14 09:04:53.301146,886,2,9,25,33,46,3,10,115,2,16,False,2,1
2014-07-18 16:15:03.802051,887,1,10,17,33,36,10,11,97,2,16,False,2,1
2014-07-22 23:25:14.302957,888,6,22,36,46,47,1,12,157,4,16,False,2,0
2014-07-27 06:35:24.803862,889,7,16,20,23,45,10,12,111,2,22,False,1,2
2014-07-31 13:45:35.304767,890,1,7,9,14,16,5,6,47,2,6,False,1,0
2014-08-04 20:55:45.805672,891,4,30,33,38,50,2,8,155,4,26,False,2,2
2014-08-09 04:05:56.306578,892,4,13,19,26,30,5,12,92,3,9,True,1,1
2014-08-13 11:16:06.807483,893,5,16,29,36,40,9,11,126,3,13,False,1,2
2014-08-17 18:26:17.308388,894,21,27,28,42,43,5,10,161,2,14,False,3,0
2014-08-22 01:36:27.809293,895,1,3,6,19,39,4,8,68,1,20,False,3,0
2014-08-26 08:46:38.310199,896,16,22,27,37,43,1,4,145,2,10,False,1,0
2014-08-30 15:56:48.811104,897,2,24,33,35,43,6,7,137,2,22,False,2,1
2014-09-03 23:06:59.312009,898,5,6,17,30,33,7,12,91,2,13,False,3,2
2014-09-08 06:17:09.812914,899,21,22,27,31,37,1,8,138,1,6,False,2,0
2014-09-12 13:27:20.313820,900,5,9,34,43,50,10,11,141,2,25,False,1,2
2014-09-16 20:37:30.814725,901,11,25,39,42,50,4,12,167,2,14,False,2,2
2014-09-21 03:47:41.315630,902,3,6,22,34,42,9,12,107,4,16,False,3,0
2014-09-25 10:57:51.816535,903,20,32,46,48,49,1,12,195,4,14,False,1,1
2014-09-29 18:08:02.317441,904,3,12,15,24,38,4,5,92,3,14,False,4,1
2014-10-04 01:18:12.818346,905,17,27,28,39,49,7,10,160,1,11,False,2,0
2014-10-08 08:28:23.319251,906,10,25,37,39,49,2,4,160,1,15,False,1,2
2014-10-12 15:38:33.820156,907,8,21,32,33,43,4,11,137,2,13,False,2,0
2014-10-16 22:48:44.321062,908,17,18,19,24,37,7,8,115,2,13,False,2,0
2014-10-21 05:58:54.821967,909,17,31,32,42,43,1,5,165,2,14,False,1,0
2014-10-25 13:09:05.322872,910,1,5,6,10,34,2,11,56,3,24,False,1,2
2014-10-29 20:19:15.823777,911,3,12,23,43,49,10,12,130,1,20,False,2,0
2014-11-03 03:29:26.324683,912,9,25,37,39,49,2,10,159,0,16,False,2,1
2014-11-07 10:39:36.825588,913,11,14,29,42,48,10,11,144,3,15,False,2,0
2014-11-11 17:49:47.326493,914,6,11,16,23,44,1,8,100,3,21,False,1,0
2014-11-16 00:59:57.827398,915,4,16,20,27,45,5,8,112,3,18,False,2,2
2014-11-20 08:10:08.328304,916,4,16,22,23,30,6,10,95,4,12,False,1,1
2014-11-24 15:20:18.829209,917,1,6,17,27,39,4,7,90,1,12,False,3,0
2014-11-28 22:30:29.330114,918,9,10,21,33,47,1,8,120,1,14,False,3,1
2014-12-03 05:40:39.831019,919,7,27,34,37,48,1,5,153,2,20,False,2,0
2014-12-07 12:50:50.331925,920,7,9,20,30,38,7,10,104,3,11,False,2,2
2014-12-11 20:01:00.832830,921,12,19,26,41,48,2,3,146,3,15,False,2,0
2014-12-16 03:11:11.333735,922,6,9,12,18,21,1,12,66,3,6,False,5,0
2014-12-20 10:21:21.834640,923,2,4,20,34,35,2,10,95,4,16,False,0,2
2014-12-24 17:31:32.335546,924,2,24,26,31,39,1,6,122,3,22,False,2,0
2014-12-29 00:41:42.836451,925,6,7,28,32,36,3,9,109,4,21,False,2,0
2015-01-02 07:51:53.337356,926,16,17,30,40,48,7,8,151,4,13,False,2,2
2015-01-06 15:02:03.838261,927,8,10,32,34,39,3,5,123,4,22,False,1,1
2015-01-10 22:12:14.339167,928,2,8,21,34,41,3,5,106,3,13,False,1,0
2015-01-15 05:22:24.840072,929,5,13,16,37,41,6,9,112,1,21,True,0,1
2015-01-19 12:32:35.340977,930,22,29,42,48,49,2,3,190,3,13,False,2,0
2015-01-23 19:42:45.841882,931,7,24,27,28,45,5,10,131,2,17,False,3,1
2015-01-28 02:52:56.342788,932,17,20,33,36,43,3,4,149,2,13,False,2,1
2015-02-01 10:03:06.843693,933,13,18,35,40,47,4,11,153,2,17,True,1,2
2015-02-05 17:13:17.344598,934,17,18,20,44,49,3,5,148,3,24,False,1,1
2015-02-10 00:23:27.845503,935,5,18,19,22,43,3,11,107,2,21,False,1,1
2015-02-14 07:33:38.346409,936,12,17,22,26,37,2,10,114,3,11,False,1,0
2015-02-18 14:43:48.847314,937,16,30,32,33,49,2,11,160,3,16,False,2,1
2015-02-22 21:53:59.348219,938,16,19,20,36,42,2,11,133,4,16,False,2,1
2015-02-27 05:04:09.849124,939,3,18,26,27,30,8,10,104,3,15,False,4,1
2015-03-03 12:14:20.350030,940,10,17,18,37,47,5,9,129,2,19,False,1,1
2015-03-07 19:24:30.850935,941,17,22,28,46,48,2,12,161,4,18,False,1,0
2015-03-12 02:34:41.351840,942,19,22,24,28,39,4,5,132,3,11,False,2,0
2015-03-16 09:44:51.852745,943,11,17,22,40,42,7,9,132,3,18,False,1,1
2015-03-20 16:55:02.353651,944,8,9,15,25,49,1,9,106,1,24,False,2,2
2015-03-25 00:05:12.854556,945,1,7,21,37,38,7,12,104,1,16,False,1,0
2015-03-29 07:15:23.355461,946,10,30,31,40,49,8,9,160,3,20,False,1,3
2015-04-02 14:25:33.856366,947,4,11,15,27,46,7,12,103,2,19,False,2,1
